Id,Age Category,2015,TotalRaces,Rank,LastRace
1714,0.615384615385,0,0,0.684640940455,9
1718,0.384615384615,0,0,0.087656529517,9
1720,0.230769230769,0,0,0.555328392538,9
1721,0.461538461538,0,0,0.496805520061,9
1722,0.461538461538,0,0,0.0638895987733,9
1723,0.307692307692,0,0,0.456938410427,9
1724,0.307692307692,0,0,0.139023766931,9
1727,0.461538461538,0,0,0.448504983389,9
1728,0.538461538462,0,3,0.685535394838,4
1729,0.307692307692,0,0,0.559928443649,9
1730,0.461538461538,0,0,0.376437515972,9
1732,0.230769230769,0,0,0.4791719908,9
1734,0.384615384615,0,0,0.644007155635,9
1736,0.230769230769,0,0,0.579350881676,9
1737,0.538461538462,0,0,0.275236391515,9
1738,0.0769230769231,0,0,0.76820853565,9
1739,0.538461538462,0,0,0.328903654485,9
1741,0.615384615385,1,2,0.543998637022,1
1742,0.615384615385,0,0,0.538461538462,9
1744,0.384615384615,0,0,0.60158446205,9
1746,0.307692307692,0,0,0.430360337337,9
1748,0.153846153846,0,0,0.696652185024,9
1750,0.615384615385,0,0,0.639151546128,9
1751,0.307692307692,0,0,0.772297469972,9
1752,0.153846153846,0,0,0.228469205213,9
1754,0.461538461538,0,0,0.740863787375,9
1755,0.538461538462,0,0,0.130079223102,9
1756,0.769230769231,0,0,0.772553028367,9
1757,0.230769230769,0,0,0.594173268592,9
1758,0.384615384615,0,0,0.237924865832,9
1759,0.692307692308,1,5,0.362424397308,1
1760,0.538461538462,0,0,0.170713007922,9
1761,0.307692307692,0,0,0.257091745464,9
1763,0.615384615385,1,1,0.445438282648,1
1765,0.615384615385,0,0,0.721696907743,9
1766,0.230769230769,0,0,0.230002555584,9
1767,0.538461538462,0,0,0.107590084334,9
1769,0.384615384615,0,0,0.15052389471,9
1771,0.307692307692,0,0,0.659340659341,9
1774,0.230769230769,0,0,0.715819064656,9
1775,0.153846153846,0,0,0.653718374649,9
1777,0.384615384615,0,0,0.136723741375,9
1778,0.307692307692,0,0,0.140046000511,9
1780,0.230769230769,0,0,0.507538972655,9
1781,0.384615384615,0,0,0.721441349348,9
1783,0.538461538462,0,0,0.595451060567,9
1784,0.230769230769,0,0,0.604140046001,9
1785,0.384615384615,1,7,0.222559417327,1
1786,0.230769230769,0,0,0.0881676463072,9
1789,0.384615384615,0,0,0.143623818042,9
1790,0.0769230769231,0,0,0.715052389471,9
1791,0.769230769231,0,1,0.706363404038,6
1793,0.307692307692,0,0,0.75313059034,9
1794,0.538461538462,0,0,0.189879887554,9
1795,0.384615384615,0,1,0.379759775109,3
1796,0.153846153846,0,0,0.747252747253,9
1797,0.538461538462,0,1,0.128290314337,3
1799,0.538461538462,0,0,0.394071045234,9
1800,0.615384615385,0,5,0.0969844109379,2
1801,0.384615384615,0,0,0.691285458727,9
1802,0.538461538462,0,0,0.646818297981,9
1804,0.461538461538,0,0,0.524150268336,9
1805,0.153846153846,0,0,0.651162790698,9
1806,0.307692307692,0,0,0.0610784564273,9
1807,0.384615384615,0,0,0.323281369793,9
1809,0.461538461538,0,0,0.285203168924,9
1810,0.307692307692,0,0,0.191924354715,9
1811,0.461538461538,0,0,0.677740863787,9
1813,0.0769230769231,0,0,0.411193457705,9
1814,0.307692307692,0,1,0.358165090723,4
1815,0.307692307692,0,1,0.480322003578,3
1817,0.384615384615,0,0,0.113723485817,9
1819,0.384615384615,0,1,0.310503450038,3
1820,0.384615384615,0,1,0.4114490161,8
1821,0.461538461538,0,0,0.559161768464,9
1822,0.461538461538,0,0,0.333248147202,9
1823,0.230769230769,0,0,0.0912343470483,9
1826,0.538461538462,0,0,0.638384870943,9
1828,0.692307692308,0,0,0.757475083056,9
1829,0.692307692308,0,2,0.282392026578,4
1830,0.307692307692,0,0,0.468694096601,9
1831,0.461538461538,0,0,0.533094812165,9
1832,0.615384615385,1,2,0.571258199165,1
1833,0.307692307692,0,0,0.699207768975,9
1837,0.307692307692,1,1,0.33593151035,1
1839,0.538461538462,0,0,0.0971121901354,9
1840,0.384615384615,0,1,0.473805264503,5
1841,0.692307692308,0,0,0.544083823154,9
1842,0.307692307692,0,0,0.308970099668,9
1843,0.384615384615,1,3,0.34634551495,1
1844,0.769230769231,0,1,0.807692307692,2
1845,1.0,0,0,0.538205980066,9
1846,0.461538461538,0,0,0.293381037567,9
1847,0.384615384615,0,0,0.363148479428,9
1848,0.538461538462,0,0,0.455660618451,9
1850,0.384615384615,0,0,0.720674674163,9
1852,0.461538461538,0,0,0.771786353182,9
1853,0.461538461538,0,0,0.224891387682,9
1854,0.461538461538,0,1,0.442882698697,2
1855,0.384615384615,0,1,0.585867620751,4
1856,0.384615384615,0,0,0.69741886021,9
1860,0.384615384615,0,0,0.326859187324,9
1861,0.461538461538,0,0,0.0953232813698,9
1863,0.230769230769,0,0,0.490416560184,9
1865,0.538461538462,1,1,0.715563506261,1
1866,0.384615384615,0,0,0.272680807565,9
1868,0.538461538462,0,0,0.758752875032,9
1869,0.461538461538,0,0,0.162024022489,9
1870,0.230769230769,0,0,0.36877076412,9
1872,0.615384615385,0,0,0.669307436749,9
1873,0.461538461538,1,2,0.643070108186,1
1874,0.307692307692,0,0,0.146434960388,9
1875,0.307692307692,0,0,0.414771275236,9
1876,0.538461538462,0,1,0.496294403271,3
1877,0.153846153846,0,0,0.0339892665474,9
1878,0.461538461538,0,0,0.0508561206236,9
1879,0.230769230769,0,0,0.176335292614,9
1880,0.538461538462,0,0,0.358803986711,9
1881,0.692307692308,1,1,0.636212624585,1
1883,0.461538461538,0,0,0.240991566573,9
1884,0.461538461538,0,0,0.756708407871,9
1886,0.538461538462,1,1,0.202913365704,1
1892,0.384615384615,0,0,0.289292103246,9
1893,0.153846153846,0,0,0.42550472783,9
1894,0.461538461538,0,1,0.263864042934,2
1895,0.384615384615,1,1,0.148990544339,1
1897,0.538461538462,0,0,0.609251213902,9
1898,0.615384615385,0,0,0.542294914388,9
1899,0.461538461538,0,0,0.417582417582,9
1900,0.461538461538,0,0,0.742141579351,9
1901,0.461538461538,0,1,0.310503450038,4
1902,0.384615384615,1,1,0.462049578329,1
1903,0.692307692308,0,5,0.304071897095,4
1904,0.384615384615,0,0,0.276258625096,9
1905,0.461538461538,0,0,0.19166879632,9
1906,0.307692307692,0,0,0.15154612829,9
1907,0.230769230769,0,0,0.620495783286,9
1908,0.461538461538,1,1,0.481344237158,1
1909,0.769230769231,0,0,0.42499361104,9
1910,0.461538461538,0,0,0.500127779198,9
1911,0.692307692308,0,0,0.322003577818,9
1914,0.384615384615,0,0,0.0196779964222,9
1915,0.461538461538,0,0,0.208280092001,9
1916,0.307692307692,1,1,0.568361870687,1
1919,0.384615384615,0,0,0.378481983133,9
1920,0.461538461538,0,0,0.0792231024789,9
1922,0.538461538462,0,1,0.205852287248,5
1924,0.384615384615,0,0,0.561717352415,9
1925,0.461538461538,1,3,0.30104778942,1
1926,0.384615384615,0,0,0.484283158702,9
1927,0.384615384615,0,0,0.770764119601,9
1928,0.538461538462,0,1,0.476233069256,3
1929,0.307692307692,0,0,0.670585228725,9
1930,0.384615384615,1,3,0.184704830054,1
1931,0.230769230769,0,0,0.457449527217,9
1932,0.538461538462,0,0,0.694096601073,9
1934,0.153846153846,0,0,0.149246102734,9
1935,0.615384615385,0,0,0.654485049834,9
1936,0.153846153846,0,0,0.748786097623,9
1937,0.615384615385,0,0,0.510605673396,9
1938,0.538461538462,0,0,0.739330437005,9
1939,0.384615384615,0,0,0.251213902377,9
1940,0.538461538462,0,0,0.132634807053,9
1941,0.230769230769,0,0,0.0682340914899,9
1943,0.153846153846,0,0,0.711730130335,9
1944,0.307692307692,0,0,0.0352670585229,9
1945,0.307692307692,0,0,0.203935599284,9
1946,0.769230769231,0,0,0.556350626118,9
1947,0.615384615385,1,1,0.583695374393,1
1948,0.307692307692,1,2,0.510009370474,1
1950,0.461538461538,0,0,0.305903398927,9
1951,0.307692307692,0,0,0.404804497828,9
1952,0.846153846154,1,2,0.586336144476,1
1953,0.615384615385,0,1,0.367492972144,5
1955,0.384615384615,0,0,0.318936877076,9
1956,0.692307692308,0,0,0.141579350882,9
1957,0.538461538462,0,1,0.784053156146,3
1960,0.538461538462,1,1,0.366726296959,1
1961,0.461538461538,0,0,0.171224124712,9
1962,0.230769230769,0,0,0.645029389215,9
1965,0.384615384615,0,0,0.593406593407,9
1968,0.230769230769,0,0,0.495527728086,9
1969,0.307692307692,0,0,0.324303603373,9
1970,0.307692307692,0,0,0.496294403271,9
1971,0.230769230769,1,1,0.321492461027,1
1972,0.461538461538,0,0,0.501661129568,9
1973,0.692307692308,0,0,0.549961666241,9
1974,0.384615384615,0,0,0.2604140046,9
1976,0.307692307692,1,1,0.338998211091,1
1978,0.769230769231,0,1,0.410682340915,2
1979,0.384615384615,0,0,0.624840276003,9
1980,0.615384615385,0,0,0.491183235369,9
1981,0.384615384615,0,0,0.71249680552,9
1983,0.230769230769,0,0,0.0968566317404,9
1984,0.384615384615,0,0,0.652696141068,9
1986,0.384615384615,0,0,0.297214413493,9
1990,0.384615384615,0,0,0.26092512139,9
1996,0.461538461538,0,0,0.548683874265,9
1997,0.538461538462,0,0,0.634040378226,9
2000,0.846153846154,0,0,0.76667518528,9
2001,0.769230769231,1,7,0.218534372604,1
2002,0.461538461538,0,0,0.245080500894,9
2005,0.230769230769,0,0,0.392282136468,9
2006,0.538461538462,0,0,0.475594173269,9
2007,0.461538461538,0,0,0.0513672374137,9
2008,0.384615384615,0,0,0.71096345515,9
2009,0.461538461538,0,0,0.346026066956,9
2011,0.538461538462,0,0,0.17914643496,9
2013,0.230769230769,0,0,0.079478660874,9
2014,0.538461538462,0,0,0.751341681574,9
2015,0.461538461538,0,1,0.664962944033,2
2018,0.615384615385,0,0,0.730641451572,9
2019,0.384615384615,0,0,0.0894454382826,9
2020,0.384615384615,0,0,0.428571428571,9
2022,0.461538461538,0,0,0.000511116790187,9
2023,0.615384615385,0,0,0.0661896243292,9
2025,0.384615384615,0,1,0.421926910299,3
2026,0.461538461538,0,0,0.678507538973,9
2027,0.461538461538,0,1,0.71147457194,6
2028,0.538461538462,0,0,0.283158701763,9
2030,0.538461538462,0,0,0.564784053156,9
2031,0.615384615385,1,7,0.437228469205,1
2033,0.307692307692,0,0,0.67084078712,9
2034,0.692307692308,1,7,0.718438538206,1
2035,0.230769230769,0,0,0.0830564784053,9
2036,0.769230769231,1,3,0.0829286992078,1
2037,0.153846153846,0,0,0.442371581906,9
2038,0.538461538462,0,0,0.421415793509,9
2039,0.461538461538,0,0,0.00230002555584,9
2040,0.384615384615,0,0,0.0314336825965,9
2042,0.461538461538,0,0,0.363404037823,9
2043,0.384615384615,0,2,0.152994292529,2
2044,0.307692307692,0,0,0.373626373626,9
2045,0.538461538462,0,0,0.377204191158,9
2046,0.307692307692,0,0,0.48070534117,9
2047,0.615384615385,0,0,0.316892409916,9
2048,0.230769230769,0,0,0.261947354971,9
2049,0.461538461538,1,1,0.340531561462,1
2050,0.461538461538,0,0,0.258369537439,9
2051,0.615384615385,0,0,0.486583184258,9
2053,0.615384615385,0,1,0.558906210069,5
2055,0.461538461538,0,0,0.488372093023,9
2059,0.153846153846,0,0,0.448760541784,9
2060,0.384615384615,1,2,0.68038163387,1
2062,0.384615384615,0,0,0.335037055967,9
2063,0.307692307692,0,0,0.432404804498,9
2065,0.307692307692,0,0,0.634807053412,9
2067,0.384615384615,0,1,0.39841553795,3
2069,0.384615384615,0,0,0.335292614362,9
2070,0.692307692308,0,0,0.0672118579095,9
2071,0.307692307692,1,1,0.609506772297,1
2072,0.538461538462,0,0,0.324048044978,9
2075,0.461538461538,1,2,0.125308799727,1
2076,0.307692307692,0,1,0.0260669562995,2
2078,0.538461538462,0,0,0.164835164835,9
2080,0.230769230769,0,0,0.735497061078,9
2081,0.384615384615,0,0,0.331970355226,9
2082,0.538461538462,0,0,0.423204702274,9
2084,0.384615384615,0,0,0.478405315615,9
2086,0.769230769231,0,0,0.592895476616,9
2087,0.153846153846,0,0,0.441860465116,9
2088,0.384615384615,0,0,0.019166879632,9
2089,0.230769230769,0,0,0.559672885254,9
2090,0.461538461538,0,2,0.564358122498,3
2091,0.461538461538,0,0,0.0697674418605,9
2092,0.692307692308,1,2,0.191328051793,1
2093,0.538461538462,0,0,0.295425504728,9
2095,0.384615384615,0,0,0.349603884488,9
2096,0.615384615385,0,0,0.345003833376,9
2097,0.384615384615,1,2,0.33921117642,1
2098,0.769230769231,1,3,0.395859953999,1
2099,0.384615384615,0,0,0.371326348071,9
2101,0.615384615385,0,2,0.464264417753,2
2103,0.307692307692,0,0,0.0618451316126,9
2104,0.230769230769,0,0,0.727830309226,9
2106,0.307692307692,0,0,0.550983899821,9
2107,0.384615384615,0,0,0.697163301814,9
2108,0.615384615385,1,1,0.362765141835,1
2109,0.230769230769,0,1,0.340020444672,3
2111,0.384615384615,0,0,0.302325581395,9
2112,0.307692307692,1,1,0.12292358804,1
2113,0.538461538462,0,0,0.751597239969,9
2115,0.538461538462,0,0,0.613084589829,9
2118,0.384615384615,0,0,0.488116534628,9
2119,0.153846153846,0,0,0.662407360082,9
2120,0.384615384615,0,0,0.16304625607,9
2121,0.230769230769,0,0,0.260669562995,9
2124,0.384615384615,0,1,0.243930488117,2
2125,0.461538461538,0,0,0.750319447994,9
2128,0.307692307692,1,1,0.22706363404,1
2129,0.384615384615,0,0,0.648096089957,9
2131,0.692307692308,0,0,0.532328136979,9
2132,0.307692307692,1,2,0.225061759945,1
2134,0.692307692308,0,1,0.718119090212,5
2136,0.461538461538,0,0,0.385637618196,9
2137,0.692307692308,0,0,0.0475338614873,9
2138,0.538461538462,0,1,0.584717607973,2
2139,0.307692307692,0,0,0.274725274725,9
2143,0.384615384615,1,1,0.145668285203,1
2144,0.0769230769231,0,0,0.671096345515,9
2145,0.384615384615,0,1,0.243547150524,5
2146,0.538461538462,0,0,0.596217735753,9
2147,0.307692307692,0,1,0.49897776642,2
2148,0.230769230769,0,0,0.567595195502,9
2149,0.307692307692,0,0,0.52185024278,9
2150,0.538461538462,0,0,0.21978021978,9
2152,0.538461538462,0,0,0.449782775364,9
2153,0.384615384615,1,1,0.272808586762,1
2154,0.461538461538,1,1,0.274597495528,1
2155,0.153846153846,0,0,0.542806031178,9
2156,0.461538461538,0,0,0.479938665985,9
2157,0.538461538462,0,0,0.637618195758,9
2158,0.538461538462,0,3,0.338423204702,4
2159,0.230769230769,0,0,0.156657296192,9
2160,0.692307692308,1,1,0.161640684896,1
2161,0.384615384615,1,1,0.571939688219,1
2162,0.307692307692,0,0,0.00690007666752,9
2163,0.461538461538,0,0,0.634551495017,9
2164,0.769230769231,0,0,0.733963710708,9
2165,0.384615384615,0,0,0.774341937133,9
2166,0.230769230769,0,0,0.540250447227,9
2167,0.461538461538,0,0,0.151801686685,9
2169,0.615384615385,1,7,0.394326603629,1
2170,0.692307692308,0,0,0.61666240736,9
2172,0.615384615385,0,1,0.434065934066,4
2173,0.384615384615,0,0,0.198057756197,9
2175,0.615384615385,0,0,0.605673396371,9
2176,0.384615384615,0,1,0.782775364171,2
2177,0.230769230769,0,0,0.280092001022,9
2178,0.307692307692,0,0,0.334525939177,9
2179,0.461538461538,0,0,0.382059800664,9
2181,0.538461538462,0,0,0.00792231024789,9
2183,0.769230769231,0,0,0.177357526195,9
2184,0.461538461538,0,0,0.0886787630974,9
2185,0.230769230769,0,1,0.472655251725,6
2187,0.307692307692,0,0,0.6562739586,9
2188,0.307692307692,0,0,0.157935088168,9
2189,0.615384615385,0,2,0.796405145242,2
2190,0.538461538462,0,0,0.505238947099,9
2191,0.538461538462,0,4,0.273805264503,2
2192,0.307692307692,0,0,0.0636340403782,9
2194,0.615384615385,1,1,0.719396882188,1
2195,0.384615384615,0,0,0.5468949655,9
2196,0.461538461538,0,0,0.300281114235,9
2197,0.153846153846,0,0,0.517761308459,9
2199,0.538461538462,0,0,0.212624584718,9
2201,0.538461538462,0,0,0.543572706363,9
2202,0.615384615385,0,0,0.556095067723,9
2203,0.538461538462,0,1,0.647712752364,2
2204,0.615384615385,1,1,0.567595195502,1
2205,0.769230769231,0,0,0.777153079479,9
2207,0.461538461538,0,0,0.333759263992,9
2208,0.538461538462,0,0,0.544339381549,9
2209,0.307692307692,0,0,0.628929210325,9
2210,0.384615384615,0,0,0.0955788397649,9
2212,0.230769230769,0,0,0.402760030667,9
2213,0.384615384615,0,1,0.462305136724,7
2214,0.307692307692,0,0,0.639407104523,9
2215,0.461538461538,0,1,0.41822131357,2
2216,0.461538461538,1,1,0.587145412727,1
2217,0.538461538462,0,0,0.340659340659,9
2218,0.461538461538,0,0,0.173779708663,9
2220,0.461538461538,1,2,0.669477809013,1
2221,0.461538461538,0,0,0.31408126757,9
2223,0.538461538462,0,0,0.197035522617,9
2224,0.461538461538,0,0,0.544594939944,9
2226,0.384615384615,1,2,0.131953318,1
2228,0.461538461538,0,0,0.481983133146,9
2229,0.461538461538,0,0,0.215946843854,9
2230,0.769230769231,1,1,0.634423715819,1
2231,0.538461538462,0,0,0.248402760031,9
2234,0.153846153846,0,0,0.0715563506261,9
2235,0.538461538462,0,1,0.811142346026,2
2236,0.307692307692,0,0,0.189624329159,9
2237,0.461538461538,0,0,0.168668540762,9
2238,0.307692307692,0,0,0.380270891899,9
2239,0.538461538462,1,6,0.188492570552,1
2241,0.461538461538,0,0,0.703296703297,9
2242,0.307692307692,0,0,0.34321492461,9
2243,0.538461538462,1,4,0.321032455916,1
2246,0.846153846154,0,0,0.621006900077,9
2247,0.461538461538,1,3,0.435727063634,1
2249,0.384615384615,0,0,0.627906976744,9
2250,0.538461538462,1,1,0.264502938922,1
2251,0.615384615385,0,0,0.368515205725,9
2253,0.692307692308,0,1,0.200485560951,5
2254,0.307692307692,0,0,0.343470483005,9
2255,0.461538461538,0,1,0.432404804498,3
2257,0.307692307692,0,0,0.306925632507,9
2258,0.153846153846,0,0,0.0199335548173,9
2259,0.384615384615,0,0,0.196268847432,9
2260,0.384615384615,0,0,0.558650651674,9
2261,0.230769230769,0,0,0.350115001278,9
2262,0.615384615385,0,5,0.393730300707,4
2264,0.692307692308,0,1,0.670713007922,2
2267,0.538461538462,1,2,0.0785416134253,1
2268,0.538461538462,0,0,0.718630207002,9
2269,0.230769230769,0,0,0.435471505239,9
2270,0.384615384615,0,0,0.60311781242,9
2272,0.461538461538,1,4,0.221415793509,1
2274,0.461538461538,0,0,0.0756452849476,9
2275,0.461538461538,0,0,0.3281369793,9
2276,0.230769230769,0,0,0.2864809609,9
2277,0.230769230769,0,0,0.419882443138,9
2279,0.461538461538,0,0,0.284180935344,9
2281,0.384615384615,0,1,0.132123690263,2
2282,0.384615384615,0,0,0.0748786097623,9
2283,0.538461538462,0,0,0.518272425249,9
2284,0.615384615385,1,3,0.491374904166,1
2285,0.461538461538,0,0,0.692818809098,9
2286,0.384615384615,0,0,0.220035778175,9
2288,0.461538461538,0,0,0.153335037056,9
2291,0.307692307692,0,0,0.246102734475,9
2293,0.461538461538,0,2,0.489905443394,2
2294,0.615384615385,0,0,0.754408382315,9
2296,0.461538461538,0,0,0.524661385127,9
2297,0.230769230769,0,0,0.709174546384,9
2298,0.384615384615,0,0,0.395859953999,9
2300,0.461538461538,0,0,0.627395859954,9
2302,0.307692307692,0,0,0.0150779453105,9
2304,0.615384615385,0,0,0.771019677996,9
2305,0.230769230769,0,0,0.752363915155,9
2306,0.384615384615,0,0,0.362126245847,9
2307,0.307692307692,0,0,0.707130079223,9
2308,0.307692307692,0,0,0.68540761564,9
2310,0.769230769231,0,0,0.583184257603,9
2311,0.461538461538,0,0,0.558395093279,9
2315,0.461538461538,1,3,0.318936877076,1
2316,0.307692307692,0,0,0.326092512139,9
2318,0.692307692308,0,0,0.214413493483,9
2319,0.230769230769,1,2,0.718119090212,1
2321,0.692307692308,1,3,0.498722208025,1
2322,0.769230769231,0,0,0.178379759775,9
2323,0.615384615385,0,0,0.317403526706,9
2324,0.307692307692,0,0,0.0651673907488,9
2325,0.307692307692,0,0,0.664451827243,9
2327,0.307692307692,0,0,0.350881676463,9
2328,0.538461538462,0,0,0.310759008433,9
2329,0.307692307692,0,0,0.0577561972911,9
2330,0.538461538462,0,0,0.575773064145,9
2332,0.538461538462,0,1,0.291592128801,2
2333,0.384615384615,0,0,0.575261947355,9
2334,0.615384615385,0,0,0.497827753642,9
2335,0.230769230769,0,0,0.553795042167,9
2337,0.384615384615,0,0,0.381548683874,9
2338,0.461538461538,0,0,0.267825198058,9
2339,0.461538461538,0,0,0.0186557628418,9
2340,0.384615384615,0,0,0.103245591618,9
2341,0.307692307692,0,0,0.688218757986,9
2343,0.538461538462,1,4,0.724048044978,1
2346,0.538461538462,0,0,0.200868898543,9
2347,0.384615384615,0,0,0.393304370049,9
2352,0.692307692308,0,0,0.536161512906,9
2353,0.538461538462,1,1,0.222208024534,1
2355,0.0769230769231,0,0,0.213646818298,9
2356,0.307692307692,0,0,0.0421671351904,9
2358,0.692307692308,0,0,0.69844109379,9
2359,0.307692307692,0,0,0.119856887299,9
2360,0.230769230769,0,0,0.480449782775,9
2362,0.615384615385,0,0,0.264502938922,9
2364,0.384615384615,0,0,0.485560950677,9
2365,0.153846153846,0,0,0.38384870943,9
2368,0.384615384615,0,0,0.486327625863,9
2370,0.538461538462,0,0,0.606440071556,9
2371,0.846153846154,1,6,0.21638494396,1
2372,0.307692307692,0,0,0.646307181191,9
2374,0.384615384615,0,0,0.0718119090212,9
2375,0.461538461538,0,0,0.230769230769,9
2376,0.538461538462,0,1,0.636595962177,3
2377,0.384615384615,0,0,0.0659340659341,9
2379,0.538461538462,0,0,0.214669051878,9
2380,0.615384615385,0,0,0.134679274214,9
2381,0.615384615385,0,0,0.656529516995,9
2383,0.461538461538,1,4,0.0133401482239,1
2384,0.153846153846,0,0,0.567850753897,9
2385,0.461538461538,1,1,0.248786097623,1
2386,0.307692307692,0,0,0.430615895732,9
2388,0.769230769231,0,0,0.735241502683,9
2389,0.692307692308,1,7,0.732047022745,1
2391,0.538461538462,0,0,0.341426015845,9
2392,0.384615384615,1,2,0.140642303433,1
2393,0.153846153846,0,0,0.50575006389,9
2394,0.230769230769,0,0,0.303347814976,9
2397,0.692307692308,0,0,0.301303347815,9
2398,0.307692307692,0,0,0.571173013033,9
2401,0.461538461538,0,0,0.466905187835,9
2402,0.153846153846,0,0,0.760030667007,9
2403,0.461538461538,0,0,0.76718630207,9
2405,0.384615384615,0,0,0.761052900588,9
2408,0.461538461538,0,0,0.759008433427,9
2409,0.307692307692,0,0,0.631740352671,9
2410,0.384615384615,1,1,0.417837975978,1
2411,0.384615384615,0,0,0.212113467927,9
2412,0.461538461538,0,0,0.00102223358037,9
2413,0.461538461538,0,0,0.0536672629696,9
2415,0.307692307692,0,2,0.497998125905,2
2416,0.461538461538,0,0,0.739841553795,9
2418,0.307692307692,0,0,0.0434449271659,9
2419,0.461538461538,0,0,0.518783542039,9
2420,0.307692307692,1,1,0.71198568873,1
2423,0.307692307692,0,0,0.313825709175,9
2424,0.230769230769,0,0,0.671607462305,9
2425,0.538461538462,0,0,0.269869665219,9
2427,0.615384615385,0,0,0.461027344748,9
2428,0.615384615385,0,0,0.0365448504983,9
2430,0.230769230769,0,0,0.372348581651,9
2431,0.230769230769,0,0,0.00357781753131,9
2435,0.538461538462,0,0,0.376948632763,9
2436,0.615384615385,1,4,0.219115767953,1
2439,0.923076923077,0,0,0.766930743675,9
2440,0.769230769231,1,4,0.800664451827,1
2441,0.461538461538,0,1,0.326348070534,8
2442,0.384615384615,0,0,0.54740608229,9
2443,0.384615384615,0,0,0.437771530795,9
2445,0.153846153846,0,0,0.265014055712,9
2447,0.384615384615,0,0,0.436238180424,9
2448,0.461538461538,0,0,0.649884998722,9
2449,0.307692307692,0,0,0.57449527217,9
2452,0.461538461538,0,0,0.408382315359,9
2453,0.615384615385,0,0,0.0237669307437,9
2455,0.384615384615,0,0,0.407615640174,9
2456,0.538461538462,0,1,0.0613340148224,2
2458,0.923076923077,1,2,0.711900502598,1
2459,0.384615384615,0,0,0.385126501406,9
2460,0.307692307692,0,0,0.0316892409916,9
2462,0.384615384615,0,0,0.288780986455,9
2463,0.538461538462,0,0,0.24738052645,9
2464,0.230769230769,0,0,0.176079734219,9
2465,0.615384615385,0,0,0.424738052645,9
2466,0.384615384615,0,0,0.116279069767,9
2467,0.692307692308,0,2,0.13297555158,4
2468,0.538461538462,0,0,0.648607206747,9
2469,0.153846153846,0,0,0.695629951444,9
2470,0.461538461538,0,0,0.171990799898,9
2471,0.384615384615,0,0,0.246613851265,9
2472,0.153846153846,0,0,0.113467927421,9
2473,1.0,0,0,0.764119601329,9
2474,0.461538461538,0,0,0.10886787631,9
2475,0.384615384615,1,4,0.309838998211,1
2477,0.384615384615,0,0,0.565806286737,9
2480,0.153846153846,0,0,0.230513672374,9
2484,0.538461538462,0,0,0.402504472272,9
2485,0.615384615385,0,0,0.416049067212,9
2486,0.230769230769,0,0,0.522616917966,9
2487,0.153846153846,0,0,0.514439049323,9
2488,0.615384615385,0,0,0.20623562484,9
2490,0.307692307692,0,0,0.778175313059,9
2491,0.461538461538,0,0,0.0166112956811,9
2492,0.307692307692,1,2,0.680296447738,1
2493,0.461538461538,0,0,0.345259391771,9
2494,0.461538461538,1,7,0.145668285203,1
2495,0.538461538462,0,0,0.334014822387,9
2496,0.307692307692,0,0,0.534117045745,9
2498,0.384615384615,0,0,0.171479683108,9
2499,0.461538461538,0,0,0.371070789675,9
2500,0.692307692308,0,1,0.675824175824,4
2504,0.461538461538,1,7,0.370399948888,1
2505,0.307692307692,0,0,0.144134934833,9
2506,0.538461538462,1,4,0.651111679019,1
2507,0.384615384615,0,0,0.221824686941,9
2508,0.384615384615,0,0,0.0342448249425,9
2509,0.384615384615,0,0,0.116790186558,9
2510,0.538461538462,0,0,0.723741374904,9
2511,0.538461538462,0,0,0.499616662407,9
2512,0.384615384615,1,1,0.411576795298,1
2513,0.230769230769,0,0,0.517250191669,9
2514,0.615384615385,1,2,0.604140046001,1
2515,0.692307692308,0,0,0.581395348837,9
2516,0.307692307692,0,1,0.523383593151,4
2517,0.461538461538,0,0,0.530283669819,9
2518,0.384615384615,0,0,0.504472271914,9
2519,0.538461538462,1,1,0.0278558650652,1
2520,0.384615384615,0,0,0.458727319192,9
2521,0.615384615385,0,0,0.637873754153,9
2525,0.615384615385,1,1,0.239202657807,1
2527,0.0769230769231,0,0,0.502172246358,9
2528,0.153846153846,0,0,0.306414515717,9
2529,0.384615384615,0,0,0.17863531817,9
2530,0.461538461538,0,0,0.465371837465,9
2531,0.384615384615,0,0,0.473294147713,9
2532,0.461538461538,0,1,0.72655251725,4
2534,0.461538461538,1,2,0.505494505495,1
2535,0.384615384615,1,2,0.00477042337507,1
2536,0.615384615385,0,0,0.0695118834654,9
2537,0.538461538462,0,0,0.700230002556,9
2538,0.384615384615,0,0,0.346792742142,9
2540,0.615384615385,0,0,0.744952721697,9
2541,0.692307692308,0,1,0.781369792998,2
2542,0.384615384615,0,1,0.302453360593,4
2543,0.230769230769,0,0,0.452338359315,9
2544,0.384615384615,0,0,0.211091234347,9
2545,0.384615384615,0,0,0.65882954255,9
2547,0.461538461538,0,0,0.489394326604,9
2548,0.153846153846,0,0,0.499105545617,9
2549,0.384615384615,0,0,0.434449271659,9
2551,0.307692307692,0,0,0.108612317915,9
2552,0.384615384615,0,1,0.639151546128,2
2554,0.307692307692,0,1,0.437132634807,7
2555,0.307692307692,1,1,0.227830309226,1
2556,0.538461538462,0,0,0.569128545873,9
2559,0.307692307692,0,0,0.532072578584,9
2560,0.384615384615,0,0,0.277025300281,9
2561,0.384615384615,0,0,0.395093278814,9
2562,0.461538461538,1,1,0.296575517506,1
2563,0.230769230769,0,0,0.444416049067,9
