Id,Sex,Age Category,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2014,2015,2016,Rank,Time,TotalRaces,LastRace
5574,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0644007155635,0.437982960174,1,12
5575,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.173013033478,0.493527508091,1,12
5576,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.445949399438,0.745030050855,1,12
5577,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.401482238692,0.655042599564,1,12
5578,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,1,0,0,0.122668029645,0.462040155868,2,3
5579,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.153335037056,0.481804372234,1,12
5580,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.301814464605,0.565121194109,1,12
5581,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.276003066701,0.550624133148,1,12
5582,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.395093278814,0.647018030513,1,12
5583,1,0.615384615385,0,1,1,1,0,0,0,0,0,0,0,0,0,0.483090552858,0.714637958743,3,10
5584,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0741119345771,0.443894062479,1,12
5585,1,0.307692307692,0,1,1,0,1,0,1,0,0,0,0,0,0,0.278507538973,0.545274420448,4,7
5586,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.416560184002,0.675516808665,1,12
5587,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113212369026,0.461957598573,1,12
5588,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0288780986455,0.40274750677,1,12
5589,0,0.384615384615,0,1,0,0,1,1,0,0,0,0,0,0,0,0.166453701337,0.474363208066,3,8
5590,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0728341426016,0.443299649957,1,12
5591,1,0.461538461538,0,1,0,0,0,0,0,0,1,0,0,0,0,0.619984666496,0.707681130705,2,5
5592,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.171735241503,0.492999141404,1,12
5593,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.131612573473,0.472425863549,1,12
5594,0,0.769230769231,0,1,0,1,1,0,0,0,0,0,0,0,0,0.308288610614,0.544228694714,3,9
5595,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.318170201891,0.575127138234,1,12
5596,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.350115001278,0.595799484842,1,12
5597,0,0.230769230769,0,1,0,0,0,0,0,1,0,1,0,0,0,0.412386063549,0.559089007771,3,4
5598,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.318170201891,0.575127138234,1,12
5599,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.325581395349,0.579188957136,1,12
5600,0,0.615384615385,0,1,1,0,0,0,0,0,0,0,0,0,0,0.33644262714,0.583481936464,2,11
5601,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.248658318426,0.534508949211,1,12
5602,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.271658573984,0.548972987253,1,12
5603,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.366215180169,0.613202562578,1,12
5604,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.329925888065,0.58196288224,1,12
5605,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266036289292,0.544415824582,1,12
5606,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0255558395093,0.397628954494,1,12
5607,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.293381037567,0.560134733505,1,12
5608,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161001788909,0.485602007793,1,12
5609,0,0.153846153846,0,1,1,1,1,0,0,0,0,0,0,0,0,0.45572450805,0.719429033749,4,9
5610,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.418604651163,0.677134931643,1,12
5611,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.365192946588,0.612244897959,1,12
5612,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0327114745719,0.407304669441,1,12
5613,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.152823920266,0.481375074302,1,12
5614,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.392793253258,0.640479492768,1,12
5615,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.365704063378,0.612971402153,1,12
5616,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.429338103757,0.697708209497,1,12
5617,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.268847431638,0.546397199657,1,12
5618,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.392537694863,0.639852057328,1,12
5619,1,0.307692307692,0,1,0,0,1,1,0,0,0,0,0,0,0,0.245165687026,0.513594434538,3,8
5620,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,1,0,0,0.183107590084,0.482382273298,2,3
5621,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030155890621,0.403837263061,1,12
5622,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.167390748786,0.489168482927,1,12
5623,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.337592639918,0.585958655307,1,12
5624,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.307947866087,0.568357440063,1,12
5625,0,0.615384615385,0,1,0,1,1,1,1,0,0,0,0,0,0,0.268949654996,0.512192061291,5,7
5626,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.244313825709,0.532230367875,1,12
5627,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.437260414005,0.713295026749,1,12
5628,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.444416049067,0.73627897761,1,12
5629,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.228980322004,0.522653721683,1,12
5630,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.269358548428,0.547255795522,1,12
5631,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24738052645,0.53421174295,1,12
5632,0,0.307692307692,0,1,0,1,0,0,0,0,0,0,0,0,0,0.204830053667,0.49763886137,2,10
5633,0,0.461538461538,0,1,1,0,0,0,1,1,1,0,0,0,0,0.468387426527,0.588151377056,5,5
5634,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.267058522872,0.545208374612,1,12
5635,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.215691285459,0.516214252691,1,12
5636,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.180679785331,0.497556304075,1,12
5637,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404548939433,0.658311868437,1,12
5638,0,0.384615384615,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0224891387682,0.386913017634,2,10
5639,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0350115001278,0.410673007067,1,12
5640,1,0.384615384615,0,1,1,0,0,0,0,0,0,0,0,0,0,0.193329925888,0.500099068754,2,11
5641,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1926910299,0.502476718843,1,12
5642,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.298747763864,0.563932369064,1,12
5643,1,0.461538461538,0,1,1,0,0,0,0,0,0,0,0,0,0,0.336698185535,0.582821478106,2,11
5644,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,1,0,0,0.177996422182,0.472359817713,2,3
5645,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0628673651929,0.437025295555,1,12
5646,1,0.461538461538,0,1,1,1,1,1,1,1,1,0,1,1,0,0.301840020445,0.514833894723,10,2
5647,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.377459749553,0.624496400502,1,12
5648,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0388448760542,0.413975298857,1,12
5649,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0843342703808,0.450069348128,1,12
5650,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.173524150268,0.493956806023,1,12
5651,1,0.538461538462,0,1,1,0,0,0,0,0,0,1,0,0,0,0.324985092427,0.529390396935,3,4
5652,1,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.305647840532,0.567069546265,1,12
5653,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.343981599796,0.59094511591,1,12
5654,0,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.289419882443,0.568770226537,2,11
5655,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0920010222336,0.453635823261,1,12
5656,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.212369026323,0.514397992207,1,12
5657,1,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00562228469205,0.345287629615,1,12
5658,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28750319448,0.556171983356,1,12
5659,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0332225913621,0.407403738194,1,12
5660,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.332225913621,0.583283798956,1,12
5661,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0669562995144,0.439535037316,1,12
5662,0,0.692307692308,0,1,1,0,0,1,1,1,0,0,1,0,0,0.18161683278,0.474660414328,6,3
5663,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.299003322259,0.563965391982,1,12
5664,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40991566573,0.668747110495,1,12
5665,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.417582417582,0.676441450367,1,12
5666,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0370559672885,0.41172974044,1,12
5667,1,0.461538461538,0,1,0,1,0,0,0,0,0,0,0,0,0,0.248147201636,0.519153292385,2,10
5668,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.230258113979,0.523578363384,1,12
5669,0,0.461538461538,0,1,1,0,0,0,0,0,0,0,0,0,0,0.21300792231,0.511145234793,2,11
5670,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.371837464861,0.619047619048,1,12
5671,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.374904165602,0.621920612905,1,12
5672,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.415026833631,0.674394029456,1,12
5673,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,1,1,0,0.556009881591,0.662373687339,3,2
5674,1,0.461538461538,0,1,0,0,0,0,0,0,0,1,0,0,0,0.271786353182,0.494055874777,2,4
5675,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.351648351648,0.596691103626,1,12
5676,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.367748530539,0.614655570966,1,12
5677,0,0.461538461538,0,1,0,1,0,0,0,0,0,0,0,0,0,0.310631229236,0.550079255003,2,10
5678,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0856120623562,0.450432600225,1,12
5679,0,0.769230769231,0,1,1,0,1,1,1,1,1,1,0,1,0,0.572365618877,0.627424432556,9,2
5680,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.126501405571,0.470411465557,1,12
5681,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.326348070534,0.579882438412,1,12
5682,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.320725785842,0.576348986196,1,12
5683,1,0.538461538462,0,1,1,1,0,1,0,0,0,0,0,0,0,0.517952977255,0.706517072849,4,8
5684,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113723485817,0.462089690245,1,12
5685,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13697929977,0.473779803183,1,12
5686,0,0.923076923077,0,1,1,0,0,0,0,0,0,0,0,0,0,0.44531050345,0.790254936926,2,11
5687,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36928188091,0.615712304339,1,12
5688,1,0.769230769231,0,1,0,1,1,0,0,0,0,0,0,0,0,0.548087571343,0.738271360324,3,9
5689,0,0.153846153846,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0870602265951,0.423243731149,3,8
5690,1,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.192052133913,0.49952116769,2,11
5691,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.143879376438,0.476025361601,1,12
5692,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.349092767697,0.59441252229,1,12
5693,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246102734475,0.533617330427,1,12
5694,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.145668285203,0.476817911631,1,12
5695,0,0.461538461538,0,1,0,0,1,0,0,0,0,0,0,0,0,0.328264758497,0.559044977214,2,9
5696,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.251980577562,0.536622415957,1,12
5697,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00204446716075,0.301895515488,1,12
5698,1,0.384615384615,0,1,1,0,0,0,0,0,0,0,0,0,0,0.148096089957,0.477676507496,2,11
5699,0,0.384615384615,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0227446971633,0.394128525196,2,9
5700,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.405826731408,0.661614160227,1,12
5701,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17812420138,0.496400501948,1,12
5702,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.352159468439,0.597120401559,1,12
5703,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.108612317915,0.460009246417,1,12
5704,1,0.384615384615,0,1,0,1,0,0,0,0,0,0,0,0,0,0.306158957322,0.550855293574,2,10
5705,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23179146435,0.524635096757,1,12
5706,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.370559672885,0.617759725249,1,12
5707,0,0.615384615385,0,1,1,1,1,0,0,0,0,1,0,0,0,0.266598517761,0.506333795654,5,4
5708,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.130334781498,0.471930519781,1,12
5709,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.242780475339,0.53120665742,1,12
5710,0,0.846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0.380782008689,0.62720427977,1,12
5711,0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.560609932703,0.693140039187,3,7
5712,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.283669818554,0.554091539528,1,12
5713,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.433682596473,0.705468595205,1,12
5714,1,0.384615384615,0,1,1,1,0,0,0,0,0,0,0,0,0,0.184427975126,0.489168482927,3,10
5715,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.413493483261,0.671388943927,1,12
5716,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0534117045745,0.43048675781,1,12
5717,0,0.692307692308,0,1,1,1,1,1,1,1,0,1,1,0,0,0.46880767811,0.580990540769,9,3
5718,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.222080245336,0.518955154877,1,12
5719,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11091234347,0.461264117297,1,12
5720,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39841553795,0.651377055677,1,12
5721,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.169179657552,0.490654514233,1,12
5722,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.240224891388,0.528201571891,1,12
5723,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266802964477,0.544845122515,1,12
5724,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0230002555584,0.394095502279,1,12
5726,1,0.538461538462,0,1,0,0,0,0,0,0,1,0,0,0,0,0.555328392538,0.623769896308,2,5
5727,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13697929977,0.473779803183,1,12
5728,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.424738052645,0.687966448715,1,12
5729,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.320470227447,0.576249917443,1,12
5730,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.355992844365,0.602073839244,1,12
5731,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0311781242014,0.405653523545,1,12
5732,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.367237413749,0.614391387623,1,12
5733,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.224380270892,0.52017700284,1,12
5734,0,0.461538461538,0,1,0,0,0,1,1,0,0,0,0,0,0,0.188090978789,0.479911058274,3,7
5735,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144390493228,0.476223499108,1,12
5736,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.275747508306,0.550591110231,1,12
5737,0,0.769230769231,0,1,1,0,0,0,0,0,0,0,0,0,0,0.312292358804,0.575539924708,2,11
5738,0,0.307692307692,0,1,0,1,0,0,0,0,0,0,0,0,0,0.101201124457,0.446156132356,2,10
5739,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.219524661385,0.517700283997,1,12
5740,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.137745974955,0.473878871937,1,12
5741,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00102223358037,0.28498778152,1,12
5742,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.396115512395,0.648338947229,1,12
5743,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.340148223869,0.587345617859,1,12
5744,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236902632251,0.527078792682,1,12
5745,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.319192435472,0.575622482003,1,12
5746,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36877076412,0.61554718975,1,12
5747,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.293636595962,0.560266825177,1,12
5748,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0276003066701,0.40053497127,1,12
5749,0,0.846153846154,0,1,1,0,1,1,1,0,0,0,1,0,0,0.0478746060141,0.403325407833,6,3
5750,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.217224635829,0.516808665214,1,12
5751,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.453871709686,0.821643220395,1,12
5752,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0702785586507,0.440988045704,1,12
5753,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.277280858676,0.550855293574,1,12
5754,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236135957066,0.526748563503,1,12
5755,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.212624584718,0.514464038042,1,12
5756,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.398671096346,0.651707284856,1,12
5757,0,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.235880398671,0.526715540585,1,12
5758,0,0.615384615385,0,1,0,1,0,0,0,0,0,0,0,0,0,0.227319192435,0.509411531603,2,10
5759,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.361870687452,0.609966316624,1,12
5760,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0168668540762,0.383759328974,1,12
5761,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412471249681,0.670860577241,1,12
5762,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.271914132379,0.549237170596,1,12
5763,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.123690263225,0.469585892609,1,12
5764,1,0.384615384615,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0453616151291,0.417310613566,2,11
5765,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.174035267059,0.49432005812,1,12
5766,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207768975211,0.511888250446,1,12
5767,1,0.615384615385,0,1,1,1,0,0,0,0,0,0,0,0,0,0.431808501576,0.640787706668,3,10
5768,1,0.615384615385,0,1,0,0,0,0,0,0,0,1,0,0,0,0.567595195502,0.61680206063,2,4
5769,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.194991055456,0.503731589723,1,12
5770,0,0.384615384615,0,1,0,0,0,0,0,1,0,0,0,0,0,0.314209046767,0.540403540057,2,6
5771,0,0.307692307692,0,1,0,1,1,0,0,0,0,0,0,0,0,0.19115767953,0.491854346917,3,9
5772,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.378226424738,0.624925698435,1,12
5773,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.391515461283,0.638564163529,1,12
5774,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.332992588807,0.583415890628,1,12
5775,0,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0240224891388,0.395746648174,1,12
5776,0,0.615384615385,0,1,1,1,1,0,0,0,0,0,0,0,0,0.349603884488,0.591754177399,4,9
5777,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0112445693841,0.367842282544,1,12
5778,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00230002555584,0.303678753055,1,12
5779,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0485560950677,0.424311472162,1,12
5780,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.415793508817,0.675252625322,1,12
5781,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.142090467672,0.475001651146,1,12
5782,0,0.384615384615,0,1,1,1,0,0,0,0,0,0,0,0,0,0.143368259647,0.46972899192,3,10
5784,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00638895987733,0.350307113137,1,12
5785,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.303603373371,0.566144904564,1,12
5786,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,1,0,0,0.636723741375,0.703305594082,2,3
5787,1,0.461538461538,0,1,1,0,0,0,0,0,0,0,0,0,0,0.190774341937,0.499636747903,2,11
5788,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.226424738053,0.521200713295,1,12
5789,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.384615384615,0.631134007001,1,12
5790,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.247636084845,0.534277788785,1,12
5791,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.401737797087,0.6551086454,1,12
5792,1,0.384615384615,0,1,0,1,0,0,1,0,0,0,0,0,0,0.306755260244,0.53815247782,3,7
5793,0,0.615384615385,0,1,1,0,0,0,0,0,0,0,0,0,0,0.122284692052,0.464203156991,2,11
5794,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0286225402504,0.401261475464,1,12
5795,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117812420138,0.466382669573,1,12
5796,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236647073856,0.526946701011,1,12
5797,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.200868898543,0.507793408626,1,12
5798,0,0.769230769231,0,1,1,0,0,0,0,0,0,0,0,0,0,0.432660362893,0.71626708936,2,11
5799,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.403782264247,0.657354203817,1,12
5800,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.346537183746,0.592794399313,1,12
5801,1,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.273319703552,0.545026748564,2,11
5802,1,0.538461538462,0,1,0,1,0,0,0,0,0,0,0,0,0,0.428060311781,0.627848226669,2,10
5803,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.229235880399,0.522752790437,1,12
5804,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4531050345,0.814510270127,1,12
5805,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052133912599,0.42890165775,1,12
5806,1,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.103245591618,0.451109570042,2,11
5807,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13749041656,0.473845849019,1,12
5808,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.251725019167,0.536523347203,1,12
5809,0,0.461538461538,0,1,0,0,0,1,0,0,1,1,0,0,0,0.311845131613,0.517204940229,4,4
5810,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.307436749297,0.567597912952,1,12
5811,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0076667518528,0.358331682187,1,12
5812,0,0.692307692308,0,1,0,0,1,0,0,0,0,0,0,0,0,0.407743419371,0.605656825837,2,9
5813,0,0.923076923077,0,1,0,0,1,0,0,0,0,0,0,0,0,0.447482749808,0.633495145631,2,9
5814,1,0.461538461538,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0900843342704,0.450531668978,2,9
5815,0,0.923076923077,0,1,1,1,1,1,1,1,1,0,0,1,0,0.267399267399,0.50315919248,9,2
5816,0,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.422821364682,0.706558351496,2,11
5817,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.226169179658,0.521101644541,1,12
5818,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422949143879,0.683310217291,1,12
5819,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0764119601329,0.445181956278,1,12
5820,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0761564017378,0.44514893336,1,12
5821,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.213135701508,0.514695198468,1,12
5822,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38282647585,0.628855425665,1,12
5823,0,0.461538461538,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0700230002556,0.431411399511,2,11
